date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1997-02-21,0.59,0.74,3.28,6.05,11.07,1.08,4.01,52.36,286.66,9.53
1997-02-22,5.69,1.19,8.59,4.61,8.44,1.52,5.57,37.84,328.16,9.75
1997-02-23,3.66,1.17,6.29,3.84,7.03,1.50,4.53,63.20,292.49,8.75
1997-02-24,0.13,0.98,4.04,3.51,6.42,1.23,4.00,56.86,288.85,9.53
1997-02-25,0.71,0.76,3.40,2.58,4.73,1.02,3.89,63.72,281.23,6.54
1997-02-26,0.01,0.58,1.74,1.80,3.29,0.59,3.02,66.09,269.20,2.66
1997-02-27,6.14,0.84,5.65,1.79,3.27,1.14,4.73,34.78,319.83,8.10
1997-02-28,8.12,1.15,5.09,2.01,3.67,1.52,4.26,70.75,287.15,10.41
1997-03-01,3.42,0.76,6.29,3.29,6.02,1.09,5.12,28.00,324.08,9.96
1997-03-02,5.33,1.10,4.36,2.63,4.81,1.49,4.16,54.41,300.00,12.55
1997-03-03,0.23,1.04,4.88,1.91,3.50,1.35,4.30,99.34,271.11,8.55
1997-03-04,0.00,1.23,5.82,1.38,2.53,1.24,4.05,89.81,281.00,5.52
1997-03-05,0.34,1.03,5.30,1.24,2.28,1.32,4.33,50.21,309.86,7.20
1997-03-06,0.49,1.48,5.44,0.90,1.65,1.80,3.89,82.64,286.54,7.96
1997-03-07,3.32,0.72,7.12,1.02,1.87,0.98,5.52,47.51,324.34,7.13
1997-03-08,0.00,1.08,4.50,0.90,1.64,1.08,3.93,107.95,269.28,5.44
1997-03-09,0.00,1.12,5.31,0.76,1.40,1.13,3.97,135.10,255.83,3.79
1997-03-10,0.00,0.92,6.63,0.68,1.25,0.92,4.75,71.15,307.21,4.08
1997-03-11,0.00,0.85,7.92,0.59,1.08,0.85,5.61,100.76,298.53,3.65
1997-03-12,1.40,0.96,8.64,0.59,1.09,1.18,5.77,65.04,324.14,5.23
1997-03-13,6.61,0.69,8.04,0.61,1.12,0.92,5.99,48.62,332.12,6.54
1997-03-14,10.39,0.66,6.60,1.41,2.58,0.85,5.41,66.18,315.57,4.83
1997-03-15,24.34,0.21,2.77,6.58,12.04,0.30,4.34,27.12,307.27,4.11
1997-03-16,19.86,0.55,5.62,15.06,27.58,0.79,5.22,55.41,318.13,6.89
1997-03-17,3.52,0.32,7.24,10.43,19.09,0.45,5.89,28.16,329.83,4.79
1997-03-18,2.01,0.93,7.16,5.91,10.82,1.13,5.33,98.47,303.43,4.29
1997-03-19,1.39,0.88,5.98,4.36,7.99,1.11,4.90,76.53,309.46,5.29
1997-03-20,0.81,1.38,4.49,3.45,6.32,1.70,3.91,113.40,281.05,7.84
1997-03-21,4.65,0.95,3.13,2.89,5.30,1.13,3.73,110.58,277.83,3.60
1997-03-22,0.27,0.48,6.44,2.77,5.08,0.61,5.36,39.87,325.31,3.68
1997-03-23,2.17,0.66,5.82,2.08,3.81,0.74,5.11,83.86,308.79,1.80
1997-03-24,2.29,0.74,6.44,1.77,3.24,0.91,5.23,69.63,318.90,3.71
1997-03-25,4.38,1.56,8.01,1.58,2.89,1.89,5.17,96.63,312.94,8.75
1997-03-26,3.29,1.60,6.85,2.12,3.87,1.97,4.77,97.19,307.33,11.72
1997-03-27,4.75,1.60,5.53,1.79,3.27,1.98,4.27,112.64,293.72,11.60
1997-03-28,3.50,1.55,5.15,1.69,3.09,1.89,4.17,138.89,280.74,8.93
1997-03-29,0.31,1.33,7.36,1.68,3.07,1.63,5.18,103.89,310.14,7.42
1997-03-30,0.00,1.72,8.73,1.25,2.29,1.72,5.34,80.74,327.03,9.88
1997-03-31,1.01,2.26,9.47,0.98,1.80,2.62,5.15,91.43,325.34,11.14
1997-04-01,2.68,1.76,8.04,0.91,1.67,2.08,5.05,112.29,311.35,8.94
1997-04-02,3.64,1.38,7.54,0.99,1.81,1.72,5.20,84.29,322.00,9.18
1997-04-03,3.24,1.68,3.19,1.14,2.08,2.02,3.34,153.27,269.54,8.30
1997-04-04,20.11,0.79,2.41,5.59,10.24,1.05,3.80,70.04,302.48,5.71
1997-04-05,3.61,1.35,6.61,5.32,9.74,1.64,5.05,140.06,297.85,7.01
1997-04-06,4.33,1.32,5.24,2.98,5.46,1.51,4.44,152.14,286.23,3.47
1997-04-07,0.00,1.18,9.12,2.48,4.54,1.19,5.78,72.16,337.07,4.31
1997-04-08,0.03,1.56,9.48,1.77,3.23,1.61,5.58,94.74,330.09,4.98
1997-04-09,0.00,1.75,7.12,1.39,2.54,1.75,4.62,125.77,306.00,6.78
1997-04-10,1.21,1.94,9.10,1.33,2.43,2.29,5.47,115.03,321.66,10.41
1997-04-11,0.00,1.96,5.74,0.66,1.22,1.96,3.82,163.64,283.96,5.51
1997-04-12,0.43,1.12,6.45,0.64,1.17,1.34,4.96,93.91,317.69,4.62
1997-04-13,0.58,0.95,8.72,0.60,1.10,1.20,6.30,80.65,335.27,6.50
1997-04-14,0.00,1.45,7.51,0.44,0.81,1.45,4.93,110.89,316.85,4.14
1997-04-15,0.00,1.88,6.46,0.41,0.75,1.88,4.36,199.09,280.24,2.89
1997-04-16,0.09,1.05,8.47,0.36,0.67,1.11,5.77,80.33,334.36,3.11
1997-04-17,0.12,0.97,8.01,0.32,0.59,1.03,5.76,94.77,328.00,1.19
1997-04-18,0.34,1.07,6.84,0.29,0.54,1.25,5.27,97.00,321.46,3.76
1997-04-19,0.00,2.00,4.17,0.27,0.49,2.00,3.07,194.62,268.56,3.33
1997-04-20,3.66,2.04,5.78,0.34,0.63,2.31,4.07,190.69,282.81,6.10
1997-04-21,2.15,1.66,4.39,0.31,0.56,1.96,3.65,115.42,300.38,6.85
1997-04-22,3.95,1.19,3.06,0.24,0.43,1.35,3.43,110.50,296.05,2.77
1997-04-23,9.68,0.74,6.38,0.60,1.11,1.00,5.22,50.45,324.76,6.67
1997-04-24,0.78,1.96,6.14,0.68,1.25,2.28,4.37,177.19,292.56,7.81
1997-04-25,0.00,2.54,5.40,0.45,0.82,2.54,3.43,237.63,265.59,5.60
1997-04-26,0.00,1.98,5.62,0.36,0.66,1.98,3.86,150.82,297.13,6.34
1997-04-27,1.68,1.40,8.37,0.34,0.63,1.60,5.86,131.45,322.16,4.16
1997-04-28,8.21,1.32,10.45,2.14,3.93,1.49,7.07,123.06,336.09,3.71
1997-04-29,0.08,1.25,10.20,1.80,3.30,1.36,6.86,106.19,339.69,5.75
1997-04-30,0.00,1.13,11.24,0.86,1.57,1.13,6.77,51.15,349.02,5.39
1997-05-01,0.00,3.07,13.78,0.64,1.16,3.07,6.56,143.56,345.12,8.01
1997-05-02,0.37,1.22,9.05,0.41,0.75,1.37,6.22,107.02,334.32,3.00
1997-05-03,2.48,1.16,8.00,0.35,0.64,1.34,5.93,111.09,328.38,3.89
1997-05-04,30.89,0.31,4.85,8.82,16.15,0.52,5.24,52.94,318.38,8.52
1997-05-05,4.53,1.53,2.94,4.81,8.80,1.88,3.51,134.43,293.55,8.56
1997-05-06,8.20,1.45,2.32,4.42,8.10,1.76,3.64,185.43,278.84,6.74
1997-05-07,2.02,1.68,4.63,4.87,8.91,1.91,4.31,195.00,288.48,4.27
1997-05-08,8.65,1.99,5.25,2.97,5.43,2.24,4.37,228.68,282.41,5.09
1997-05-09,1.57,1.69,6.34,3.47,6.36,1.96,4.75,158.57,307.14,5.86
1997-05-10,4.32,2.10,7.25,2.46,4.51,2.29,5.04,216.07,297.03,3.53
1997-05-11,1.79,1.33,6.54,3.07,5.62,1.51,5.52,153.03,312.66,3.35
1997-05-12,0.69,1.66,8.12,2.12,3.88,1.91,5.55,146.37,321.02,5.75
1997-05-13,1.18,2.21,8.79,1.56,2.85,2.47,5.50,198.52,310.38,6.14
1997-05-14,1.77,2.65,9.24,1.26,2.31,2.89,5.44,243.96,300.30,5.23
1997-05-15,0.00,2.92,10.57,0.99,1.80,2.92,5.83,260.83,302.83,3.09
1997-05-16,0.00,3.24,11.02,0.74,1.35,3.24,5.83,278.53,300.19,5.12
1997-05-17,9.23,1.15,8.64,0.69,1.25,1.39,6.37,114.14,333.98,5.69
1997-05-18,6.73,0.50,8.35,0.77,1.41,0.75,6.53,58.36,335.59,7.96
1997-05-19,4.07,0.81,6.96,1.37,2.51,1.08,5.56,67.30,328.01,7.22
1997-05-20,1.08,0.78,6.88,1.48,2.71,1.07,5.50,59.01,327.58,8.00
1997-05-21,0.28,1.91,6.46,1.03,1.88,2.15,4.09,128.02,315.52,4.94
1997-05-22,0.00,2.63,6.39,0.72,1.32,2.63,4.10,259.13,282.23,3.90
1997-05-23,0.00,2.90,6.21,0.56,1.02,2.90,4.07,304.58,270.34,2.80
1997-05-24,0.00,2.47,7.75,0.46,0.84,2.47,4.48,226.10,298.13,2.24
1997-05-25,8.80,1.68,9.54,0.52,0.95,1.91,6.00,122.27,336.56,5.20
1997-05-26,0.01,2.24,10.64,0.77,1.41,2.28,6.40,183.83,327.66,6.24
1997-05-27,0.00,2.33,8.87,0.51,0.93,2.33,5.53,215.36,310.47,2.52
1997-05-28,0.35,2.10,11.00,0.42,0.77,2.28,6.71,175.61,332.20,3.69
1997-05-29,0.00,2.40,12.35,0.34,0.63,2.40,7.58,209.17,332.24,2.82
1997-05-30,0.00,3.27,12.74,0.32,0.58,3.27,7.52,292.81,314.97,3.05
1997-05-31,0.00,1.63,9.41,0.26,0.48,1.63,6.56,157.53,329.73,3.48
1997-06-01,0.00,2.92,10.60,0.23,0.42,2.92,6.49,286.69,303.11,4.14
1997-06-02,0.00,1.51,9.05,0.23,0.42,1.51,6.42,149.57,329.53,4.50
1997-06-03,0.00,2.77,9.82,0.22,0.40,2.77,6.08,275.71,301.69,4.86
1997-06-04,0.00,3.43,11.55,0.18,0.33,3.43,6.37,307.34,301.46,2.72
1997-06-05,0.23,2.30,13.05,0.17,0.31,2.44,7.12,165.43,344.74,2.74
1997-06-06,3.74,2.11,12.89,0.17,0.31,2.32,7.76,164.46,345.26,5.00
1997-06-07,0.00,2.97,15.08,0.17,0.31,2.97,8.17,186.63,350.57,7.62
1997-06-08,0.48,3.51,13.82,0.16,0.28,3.79,7.32,269.15,323.71,7.60
1997-06-09,0.00,3.17,10.32,0.13,0.24,3.17,5.93,296.15,298.76,3.64
1997-06-10,0.59,3.25,12.40,0.12,0.22,3.40,6.99,282.59,314.19,3.10
1997-06-11,6.99,1.66,11.68,0.12,0.22,1.85,7.19,121.08,349.44,4.15
1997-06-12,15.45,0.48,10.04,0.77,1.40,0.66,7.50,63.80,343.80,5.75
1997-06-13,5.70,1.02,9.77,1.90,3.47,1.24,7.23,113.91,342.16,5.39
1997-06-14,0.16,1.97,8.13,1.23,2.25,2.21,5.09,150.13,323.02,5.22
1997-06-15,0.00,2.46,9.24,0.58,1.05,2.46,5.51,220.45,311.97,2.26
1997-06-16,0.69,2.81,10.78,0.38,0.70,2.93,6.42,253.16,313.47,2.17
1997-06-17,1.30,2.20,11.86,0.36,0.66,2.31,7.09,180.73,336.67,2.25
1997-06-18,1.07,1.63,11.85,0.32,0.58,1.83,7.52,129.75,348.69,4.49
1997-06-19,4.14,1.71,11.95,0.27,0.50,1.87,7.98,156.90,343.55,3.29
1997-06-20,12.72,1.68,11.96,0.41,0.76,1.90,7.90,156.04,343.72,5.19
1997-06-21,1.71,1.40,11.38,1.54,2.82,1.65,7.78,140.18,344.41,6.17
1997-06-22,0.53,0.72,10.25,1.10,2.02,0.94,7.22,64.17,344.68,6.39
1997-06-23,0.11,1.91,9.03,0.70,1.28,2.17,5.54,131.83,332.65,6.27
1997-06-24,0.09,2.47,9.42,0.43,0.78,2.55,5.00,193.75,317.24,2.95
1997-06-25,1.12,1.29,8.70,0.33,0.60,1.44,5.42,88.25,335.27,2.93
1997-06-26,2.90,1.94,9.47,0.32,0.58,2.22,5.99,156.02,329.79,6.92
1997-06-27,0.07,1.56,9.14,0.30,0.55,1.77,5.53,63.94,337.52,8.38
1997-06-28,0.00,1.61,9.68,0.24,0.44,1.61,6.39,133.46,336.68,5.98
1997-06-29,0.70,2.74,10.00,0.20,0.36,2.89,5.93,250.37,309.04,2.70
1997-06-30,26.10,1.32,9.88,0.28,0.52,1.54,6.90,124.63,340.12,5.11
1997-07-01,7.43,0.92,8.88,9.54,17.47,1.25,6.75,114.61,337.67,9.85
1997-07-02,0.14,1.47,11.42,3.58,6.55,1.66,7.74,138.67,344.48,4.52
1997-07-03,1.29,1.41,11.06,1.73,3.17,1.53,7.65,129.95,344.62,2.55
1997-07-04,1.01,1.86,12.06,1.16,2.12,2.00,7.61,155.87,343.26,2.84
1997-07-05,2.60,1.77,13.48,0.97,1.78,1.95,8.17,124.78,357.16,4.39
1997-07-06,0.99,2.21,15.12,0.77,1.40,2.43,9.08,160.28,357.12,5.95
1997-07-07,1.88,1.75,12.86,0.59,1.08,1.91,8.42,156.23,347.16,3.42
1997-07-08,0.00,3.41,16.18,0.50,0.92,3.41,8.52,243.37,341.65,3.65
1997-07-09,0.01,3.68,14.71,0.39,0.71,3.69,8.59,313.23,319.57,2.27
1997-07-10,0.00,1.63,13.00,0.32,0.58,1.63,8.68,148.71,349.23,3.29
1997-07-11,0.00,3.23,13.90,0.27,0.49,3.23,8.09,284.09,321.13,5.09
1997-07-12,0.80,1.75,14.06,0.24,0.43,1.92,8.84,138.36,356.30,4.07
1997-07-13,6.34,1.60,14.82,0.25,0.45,1.77,9.31,118.54,364.04,4.34
1997-07-14,0.08,3.19,13.72,0.23,0.42,3.32,7.26,250.52,325.03,3.43
1997-07-15,0.48,2.40,14.31,0.19,0.36,2.59,8.72,200.59,342.88,4.33
1997-07-16,5.83,1.53,14.57,0.24,0.44,1.69,9.47,127.83,360.36,3.89
1997-07-17,0.26,1.69,13.22,0.26,0.48,1.90,8.12,122.26,355.30,4.95
1997-07-18,0.00,2.79,14.18,0.18,0.32,2.79,8.53,234.05,333.54,1.39
1997-07-19,0.00,2.76,14.26,0.14,0.26,2.76,8.83,237.40,333.56,1.85
1997-07-20,0.01,2.38,13.85,0.12,0.21,2.39,8.71,207.88,338.15,2.54
1997-07-21,0.00,2.39,14.54,0.10,0.19,2.39,8.67,192.73,344.36,2.68
1997-07-22,0.23,2.87,15.23,0.09,0.16,3.02,8.43,214.33,341.31,3.75
1997-07-23,4.92,1.56,14.92,0.09,0.16,1.68,9.62,127.63,361.09,2.73
1997-07-24,0.98,1.44,14.21,0.10,0.19,1.53,9.57,127.67,357.49,1.97
1997-07-25,4.69,2.39,14.39,0.10,0.18,2.55,8.67,198.19,341.35,3.50
1997-07-26,0.68,2.09,14.01,0.11,0.21,2.23,8.25,162.21,347.67,2.83
1997-07-27,2.53,2.73,14.24,0.14,0.26,2.90,8.17,222.62,332.94,3.74
1997-07-28,2.45,2.01,14.88,0.21,0.38,2.17,8.81,145.57,355.77,3.82
1997-07-29,1.74,2.23,15.06,0.25,0.45,2.43,8.93,166.34,351.30,4.87
1997-07-30,2.34,2.55,14.13,0.19,0.35,2.76,8.31,210.62,334.80,4.99
1997-07-31,6.34,1.78,14.65,0.18,0.32,1.95,8.97,134.13,356.89,4.05
1997-08-01,1.42,1.95,14.47,0.27,0.49,2.16,8.84,152.13,350.90,5.23
1997-08-02,0.00,1.78,13.55,0.27,0.50,1.78,7.83,113.42,356.09,4.30
1997-08-03,0.00,2.19,13.41,0.20,0.36,2.19,7.57,173.48,338.02,2.40
1997-08-04,0.00,3.07,13.39,0.15,0.28,3.07,7.95,282.11,308.27,1.86
1997-08-05,0.00,3.09,14.14,0.12,0.22,3.09,7.82,266.33,314.11,2.90
1997-08-06,0.01,2.50,14.44,0.11,0.20,2.51,8.73,219.55,330.97,3.19
1997-08-07,0.00,2.57,15.51,0.10,0.18,2.57,9.62,228.97,334.51,3.49
1997-08-08,6.44,1.65,17.09,0.11,0.20,1.81,10.44,107.90,372.74,4.16
1997-08-09,2.54,1.65,14.63,0.12,0.21,1.80,9.28,139.38,352.80,3.43
1997-08-10,1.33,1.45,14.44,0.13,0.23,1.66,9.52,136.58,352.41,5.45
1997-08-11,0.20,1.30,16.00,0.19,0.35,1.48,10.52,111.05,365.61,4.82
1997-08-12,0.00,2.17,17.23,0.17,0.32,2.17,11.46,190.98,352.11,1.82
1997-08-13,1.10,1.42,16.31,0.13,0.24,1.49,11.14,130.41,361.47,1.40
1997-08-14,0.00,1.65,16.95,0.10,0.19,1.65,11.17,146.51,360.42,3.63
1997-08-15,3.59,1.58,16.46,0.13,0.23,1.68,10.63,135.23,360.66,2.14
1997-08-16,0.00,2.91,17.75,0.16,0.29,2.91,9.96,206.48,345.61,4.87
1997-08-17,0.92,1.49,16.24,0.11,0.20,1.58,10.21,122.54,362.36,1.92
1997-08-18,0.06,1.95,14.49,0.09,0.16,2.00,9.09,177.36,337.77,2.73
1997-08-19,0.00,1.69,16.59,0.07,0.13,1.69,10.75,149.65,356.02,4.17
1997-08-20,1.49,2.07,18.50,0.07,0.12,2.30,11.14,122.27,372.10,6.71
1997-08-21,0.44,2.28,17.09,0.06,0.12,2.50,9.69,132.93,361.81,6.11
1997-08-22,0.00,2.63,14.96,0.05,0.10,2.63,8.13,182.88,333.16,6.34
1997-08-23,0.12,1.25,12.62,0.05,0.09,1.37,7.74,90.21,352.75,3.14
1997-08-24,0.16,2.19,12.38,0.05,0.08,2.32,7.58,220.50,307.46,2.64
1997-08-25,2.39,1.26,12.33,0.05,0.09,1.40,8.13,120.92,340.89,3.17
1997-08-26,0.08,2.15,13.18,0.06,0.10,2.27,8.05,212.98,313.04,2.92
1997-08-27,7.67,1.25,14.85,0.05,0.10,1.49,9.48,92.30,361.26,6.78
1997-08-28,3.69,1.92,14.30,0.09,0.17,2.07,8.62,172.31,331.29,3.28
1997-08-29,2.41,1.69,13.87,0.10,0.19,1.82,8.96,170.35,330.44,2.81
1997-08-30,5.11,1.89,13.98,0.10,0.18,2.06,8.38,167.79,329.45,3.93
1997-08-31,2.47,1.27,12.34,0.10,0.18,1.42,8.00,121.55,337.60,3.20
1997-09-01,2.01,0.42,13.65,0.10,0.19,0.50,9.34,47.94,360.23,2.94
1997-09-02,2.75,1.58,12.91,0.12,0.23,1.79,7.91,133.96,333.42,5.05
1997-09-03,2.97,1.41,14.20,0.20,0.38,1.63,8.97,119.25,345.49,5.87
1997-09-04,1.75,2.12,12.94,0.34,0.63,2.41,7.18,128.85,332.41,8.09
1997-09-05,2.01,1.64,12.79,0.20,0.37,1.92,7.51,91.07,347.40,7.60
1997-09-06,3.00,0.89,11.93,0.15,0.27,1.08,7.99,76.89,348.95,5.11
1997-09-07,0.68,1.46,14.16,0.16,0.29,1.75,8.71,89.17,354.30,8.98
1997-09-08,0.30,2.70,13.07,0.15,0.27,3.03,6.72,146.00,320.55,10.65
1997-09-09,0.39,2.60,10.63,0.07,0.12,2.88,5.10,155.84,298.51,7.35
1997-09-10,2.12,1.61,12.29,0.05,0.10,1.86,7.18,103.37,336.39,6.38
1997-09-11,3.33,1.10,11.89,0.05,0.10,1.25,7.28,78.27,345.38,3.54
1997-09-12,6.96,1.41,8.69,0.08,0.14,1.66,5.68,128.10,304.59,5.77
1997-09-13,5.03,1.79,7.17,0.15,0.27,2.11,4.64,135.58,289.62,8.69
1997-09-14,7.01,1.03,9.34,0.28,0.52,1.22,6.24,86.42,327.02,4.48
1997-09-15,0.00,2.38,12.84,0.52,0.95,2.38,6.82,118.47,326.37,10.72
1997-09-16,3.10,1.33,11.10,0.32,0.58,1.57,6.74,82.80,335.97,6.18
1997-09-17,2.19,1.47,9.24,0.24,0.44,1.70,5.64,125.44,302.67,5.16
1997-09-18,1.00,1.09,7.49,0.20,0.36,1.24,5.22,122.75,294.85,3.03
1997-09-19,0.00,1.05,7.43,0.16,0.30,1.05,4.87,120.93,292.74,2.03
1997-09-20,0.00,1.07,7.52,0.12,0.22,1.07,5.27,158.73,273.69,1.51
1997-09-21,0.04,0.65,9.54,0.09,0.17,0.66,6.59,85.86,323.89,0.68
1997-09-22,0.00,0.84,11.36,0.08,0.14,0.84,7.01,84.29,332.40,1.85
1997-09-23,0.00,1.15,12.22,0.07,0.13,1.15,7.13,129.85,310.12,2.14
1997-09-24,0.00,1.20,11.73,0.06,0.11,1.20,6.97,146.84,296.71,2.40
1997-09-25,0.00,0.82,11.22,0.05,0.10,0.82,7.13,95.90,322.97,1.97
1997-09-26,0.00,0.52,10.42,0.05,0.10,0.52,7.47,71.31,333.12,2.04
1997-09-27,0.00,0.48,11.05,0.05,0.10,0.48,7.30,48.92,347.60,1.27
1997-09-28,2.25,1.10,12.61,0.06,0.10,1.29,7.52,67.56,343.39,4.84
1997-09-29,0.29,1.94,12.30,0.05,0.10,2.22,6.48,87.43,326.24,7.96
1997-09-30,0.92,1.10,10.92,0.05,0.10,1.26,6.24,61.01,336.24,3.81
